started_at,ended_at,member_casual,trip_duration_min,time_of_day
2024-10-05 14:16:14.956,2024-10-05 14:20:13.143,member,3.9697833333333334,Midday
2024-10-05 14:16:30.244,2024-10-05 14:26:49.413,member,10.319483333333332,Midday
2024-10-05 14:16:39.069,2024-10-05 14:47:20.431,casual,30.68936666666667,Midday
2024-10-05 14:16:51.060,2024-10-05 14:26:12.799,member,9.362316666666667,Midday
2024-10-05 14:17:01.910,2024-10-05 14:52:05.615,casual,35.061749999999996,Midday
2024-10-05 14:17:19.855,2024-10-05 14:24:36.166,casual,7.27185,Midday
2024-10-05 14:17:20.800,2024-10-05 14:32:31.154,member,15.172566666666667,Midday
2024-10-05 14:19:03.801,2024-10-05 15:03:17.738,casual,44.232283333333335,Midday
2024-10-05 14:19:05.284,2024-10-05 14:25:16.006,casual,6.1787,Midday
2024-10-05 14:19:16.620,2024-10-05 14:32:51.805,member,13.586416666666667,Midday
2024-10-05 14:19:43.348,2024-10-05 14:25:03.488,member,5.335666666666667,Midday
2024-10-05 14:19:43.808,2024-10-05 14:50:49.554,casual,31.09576666666667,Midday
2024-10-05 14:21:08.229,2024-10-05 14:27:38.989,casual,6.512666666666666,Midday
2024-10-05 14:21:12.421,2024-10-05 14:29:58.990,casual,8.77615,Midday
2024-10-05 14:21:14.603,2024-10-05 14:32:51.174,member,11.609516666666668,Midday
2024-10-05 14:21:27.464,2024-10-05 14:25:12.640,casual,3.752933333333333,Midday
2024-10-05 14:21:58.644,2024-10-05 14:25:41.087,member,3.7073833333333335,Midday
2024-10-05 14:22:15.421,2024-10-05 14:39:13.287,member,16.964433333333332,Midday
2024-10-05 14:22:18.414,2024-10-05 14:29:51.675,casual,7.55435,Midday
2024-10-05 14:22:44.986,2024-10-05 14:43:10.128,member,20.419033333333335,Midday
2024-10-05 14:23:47.842,2024-10-05 14:40:58.400,casual,17.175966666666667,Midday
2024-10-05 14:23:47.848,2024-10-05 14:29:25.754,member,5.631766666666667,Midday
2024-10-05 14:24:25.080,2024-10-05 15:09:09.715,casual,44.74391666666667,Midday
2024-10-05 14:24:29.374,2024-10-05 14:31:52.923,casual,7.392483333333333,Midday
2024-10-05 14:24:55.731,2024-10-05 14:37:33.505,member,12.629566666666667,Midday
2024-10-05 14:24:57.052,2024-10-05 14:33:19.844,member,8.379866666666667,Midday
2024-10-05 14:25:02.606,2024-10-05 14:38:56.181,member,13.892916666666668,Midday
2024-10-05 14:25:04.943,2024-10-05 14:33:04.507,member,7.992733333333334,Midday
2024-10-05 14:25:48.229,2024-10-05 14:55:00.190,casual,29.19935,Midday
2024-10-05 14:25:58.845,2024-10-05 17:56:10.242,member,210.18995,Midday
2024-10-05 14:26:35.554,2024-10-05 14:32:16.684,casual,5.6855,Midday
2024-10-05 14:26:54.210,2024-10-05 14:50:06.489,casual,23.20465,Midday
2024-10-05 14:27:24.783,2024-10-05 14:33:22.415,member,5.960533333333333,Midday
2024-10-05 14:27:49.501,2024-10-05 14:30:43.589,member,2.9014666666666664,Midday
2024-10-05 14:27:50.303,2024-10-05 14:38:00.890,casual,10.176449999999999,Midday
2024-10-05 14:27:57.133,2024-10-05 14:32:51.471,member,4.905633333333333,Midday
2024-10-05 14:28:10.574,2024-10-05 14:34:35.188,member,6.410233333333333,Midday
2024-10-05 14:28:14.260,2024-10-05 14:32:17.542,member,4.0547,Midday
2024-10-05 14:28:31.804,2024-10-05 14:44:39.348,casual,16.125733333333333,Midday
2024-10-05 14:28:45.819,2024-10-05 14:33:10.185,casual,4.4060999999999995,Midday
2024-10-05 14:29:04.337,2024-10-05 14:32:04.109,member,2.9962,Midday
2024-10-05 14:30:20.689,2024-10-05 14:45:24.414,member,15.062083333333334,Midday
2024-10-05 14:30:21.476,2024-10-05 14:45:09.243,member,14.796116666666668,Midday
2024-10-05 14:30:37.457,2024-10-05 14:38:19.070,member,7.69355,Midday
2024-10-05 14:30:56.842,2024-10-05 14:37:00.979,member,6.06895,Midday
2024-10-05 14:31:15.666,2024-10-05 14:36:12.145,member,4.941316666666666,Midday
2024-10-05 14:31:15.979,2024-10-05 14:46:17.611,member,15.027199999999999,Midday
2024-10-05 14:31:16.819,2024-10-05 14:49:12.752,casual,17.932216666666665,Midday
2024-10-05 14:31:44.644,2024-10-05 14:41:26.885,casual,9.704016666666666,Midday
2024-10-05 14:33:06.797,2024-10-05 14:45:47.240,casual,12.67405,Midday
2024-10-05 14:33:15.660,2024-10-05 14:45:00.696,casual,11.750599999999999,Midday
2024-10-05 14:34:12.283,2024-10-05 14:46:49.511,member,12.620466666666665,Midday
2024-10-05 14:34:44.570,2024-10-05 14:41:14.697,member,6.502116666666667,Midday
2024-10-05 14:34:48.931,2024-10-05 14:40:50.641,casual,6.028499999999999,Midday
2024-10-05 14:35:53.457,2024-10-05 15:00:19.303,member,24.430766666666667,Midday
2024-10-05 14:36:08.772,2024-10-05 14:43:03.800,member,6.917133333333334,Midday
2024-10-05 14:36:15.493,2024-10-05 14:43:48.733,casual,7.554,Midday
2024-10-05 14:36:33.021,2024-10-05 15:08:47.466,casual,32.24075,Midday
2024-10-05 14:36:47.147,2024-10-05 15:17:08.775,casual,40.36046666666667,Midday
